Inclui transações da Amazon Marketplace; Fulfillment by Amazon (FBA); e Amazon Webstore;;;;;;;;;;;;;;;;;;;;
Todas as quantias em BRL; a menos que especificado;;;;;;;;;;;;;;;;;;;;;
Definições:;;;;;;;;;;;;;;;;;;;;;;
Imposto de vendas coletados: Inclui impostos sobre vendas coletados de compradores para vendas de produtos; envio e embalagem para presente.;;;;;;;;;;;;;;;;;;;;;
Tarifas de venda: Inclui tarifas de fechamento variável e tarifas de referência.;;;;;;;;;;;;;;;;;;;;;;
Outras taxas de transação: Inclui cobranças retroativas de envio; retenção de envi; taxas por item e taxas de coleta de impostos de vendas.;;;;;;;;;;;;;;;;;;;;
Outros: Inclui quantias de transação não relacionadas a pedidos. Para obter mais detalhes;" consulte as colunas ""Tipo"" e ""Descrição"" para cada ID de pedido.";;;;;;;;;;;;;;;;;;;;;
data/hora;id de liquidação;tipo;id do pedido;sku;descrição;quantidade;mercado;tipo de conta;atendimento;cidade do pedido;estado do pedido;postal do pedido;vendas do produto;créditos de remessa;créditos de embalagem de presente;descontos promocionais;imposto de vendas coletados;tarifas de venda;taxas fba;taxas de outras transações;outro;total
10 de jan. de 2026 07:07:53 GMT-8;25354968201;Pedido;702-5761575-3164214;9,78655E+12;Meditações em Provérbios: Sabedoria Para uma Vida Teocêntrica (Volume 1);1;amazon.com.br;Crédito Mastercard e outros;Vendedor;Vassouras;RJ;27700;115,9;0;0;0;0;-19,13;0;0;0;96,77
10 de jan. de 2026 07:15:31 GMT-8;25354658381;Pedido;702-6937733-0592243;Prod 1085;O Talão de Cheques do Banco da Fé: Para saques diários das ricas promessas de Deus;2;amazon.com.br;Boleto;Vendedor;Campinas;SP;13035;99,8;0;0;0;0;-14,98;0;0;0;84,82
10 de jan. de 2026 07:17:00 GMT-8;25354968201;Pedido;701-6255953-7501832;698883;Mães da aliança 2026: Orando pelos filhos com base nas promessas de Deus;1;amazon.com.br;Crédito Mastercard e outros;Vendedor;Belo Horizonte;MG;30620;99,9;0;0;0;0;-14,99;0;0;0;84,91
10 de jan. de 2026 07:24:59 GMT-8;25296870171;Pedido;702-2623553-7160228;Prod 1085;O Talão de Cheques do Banco da Fé: Para saques diários das ricas promessas de Deus;1;amazon.com.br;Visa Crédito;Vendedor;Guarulhos;SP;7111;49,9;0;0;0;0;-7,49;0;0;0;42,41
10 de jan. de 2026 07:24:59 GMT-8;25296870171;Pedido;702-2623553-7160228;Prod 989;Somente Pela Graça: Compreendendo e aplicando o evangelho na vida diária;1;amazon.com.br;Visa Crédito;Vendedor;Guarulhos;SP;7111;54,9;0;0;0;0;-8,24;0;0;0;46,66
10 de jan. de 2026 07:32:44 GMT-8;25354968201;Pedido;702-2263902-8256252;9,78655E+12;Bíblia Solas Reformata;1;amazon.com.br;Crédito Mastercard e outros;Vendedor;São Paulo;SP;5889;96;0;0;0;0;-14,4;0;0;0;81,6
10 de jan. de 2026 07:58:20 GMT-8;25354968201;Pedido;701-0950617-3993825;Prod 1085;O Talão de Cheques do Banco da Fé: Para saques diários das ricas promessas de Deus;1;amazon.com.br;Crédito Mastercard e outros;Vendedor;São Paulo;SP;3963;49,9;0;0;0;0;-7,49;0;0;0;42,41
10 de jan. de 2026 10:32:18 GMT-8;25354658381;Pedido;701-3696926-2905856;9,78655E+12;Bíblia Solas Reformata;1;amazon.com.br;Boleto;Vendedor;Goiânia;GO;74450;96;0;0;0;0;-14,4;0;0;0;81,6
10 de jan. de 2026 22:32:06 GMT-8;25354658381;Pedido;702-8068481-8879406;Prod 1085;O Talão de Cheques do Banco da Fé: Para saques diários das ricas promessas de Deus;1;amazon.com.br;Boleto;Vendedor;São Paulo;SP;8410;49,9;0;0;0;0;-7,49;0;0;0;42,41
10 de jan. de 2026 23:46:42 GMT-8;25354968201;Pedido;701-1538902-8718611;9,78655E+12;Meditações em Provérbios: Sabedoria Para uma Vida Teocêntrica (Volume 1);1;amazon.com.br;Crédito Mastercard e outros;Vendedor;Sapiranga;RS;93806;115,9;0;0;0;0;-19,13;0;0;0;96,77
11 de jan. de 2026 00:11:36 GMT-8;25354968201;Pedido;701-2421392-3446640;Prod 1085;O Talão de Cheques do Banco da Fé: Para saques diários das ricas promessas de Deus;1;amazon.com.br;Crédito Mastercard e outros;Vendedor;Petrópolis;RJ;25645;49,9;0;0;0;0;-7,49;0;0;0;42,41
11 de jan. de 2026 01:38:14 GMT-8;25354968201;Pedido;701-5832417-1849032;698883;Mães da aliança 2026: Orando pelos filhos com base nas promessas de Deus;2;amazon.com.br;Crédito Mastercard e outros;Vendedor;Goiânia;GO;74461;199,8;0;0;0;0;-29,98;0;0;0;169,82
11 de jan. de 2026 02:44:52 GMT-8;25296870171;Pedido;701-4766265-3965039;698883;Mães da aliança 2026: Orando pelos filhos com base nas promessas de Deus;1;amazon.com.br;Visa Crédito;Vendedor;São Paulo;SP;4518;99,9;0;0;0;0;-14,99;0;0;0;84,91
11 de jan. de 2026 03:04:10 GMT-8;25354658381;Pedido;702-0047762-1977025;9,78655E+12;Meditações em Provérbios: Sabedoria Para uma Vida Teocêntrica (Volume 2);1;amazon.com.br;Boleto;Vendedor;Curitiba;PR;81130;89,9;0;0;0;0;-13,49;0;0;0;76,41
11 de jan. de 2026 03:08:26 GMT-8;25354968201;Pedido;702-0627628-3547436;Prod 1085;O Talão de Cheques do Banco da Fé: Para saques diários das ricas promessas de Deus;1;amazon.com.br;Crédito Mastercard e outros;Vendedor;São Caetano do Sul;SP;9520;49,9;0;0;0;0;-7,49;0;0;0;42,41
11 de jan. de 2026 03:30:35 GMT-8;25296870171;Pedido;702-0193360-4109062;9,78655E+12;Meditações em Provérbios: Sabedoria Para uma Vida Teocêntrica (Volume 2);1;amazon.com.br;Visa Crédito;Vendedor;Goiânia;GO;74810;89,9;0;0;0;0;-13,49;0;0;0;76,41
11 de jan. de 2026 03:57:22 GMT-8;25354968201;Pedido;702-3728858-8457008;Prod 1085;O Talão de Cheques do Banco da Fé: Para saques diários das ricas promessas de Deus;1;amazon.com.br;Crédito Mastercard e outros;Vendedor;Chapecó;SC;89802;49,9;0;0;0;0;-7,49;0;0;0;42,41
11 de jan. de 2026 04:46:44 GMT-8;25354658381;Pedido;701-9824694-0777858;698883;Mães da aliança 2026: Orando pelos filhos com base nas promessas de Deus;1;amazon.com.br;Boleto;Vendedor;Londrina;PR;86050;99,9;0;0;0;0;-14,99;0;0;0;84,91
11 de jan. de 2026 04:48:13 GMT-8;25354968201;Pedido;702-6378493-2976230;9,78655E+12;Meditações em Provérbios: Sabedoria Para uma Vida Teocêntrica (Volume 2);1;amazon.com.br;Crédito Mastercard e outros;Vendedor;Vitoria da Conquista;ba;45075;89,9;0;0;0;0;-13,49;0;0;0;76,41
11 de jan. de 2026 05:18:53 GMT-8;25354968201;Pedido;701-1173399-6853830;698923;Orando as promessas de Deus: Uma promessa de Deus para cada dia do ano;1;amazon.com.br;Crédito Mastercard e outros;Vendedor;Juiz de Fora;MG;36021;51,9;0;0;0;0;-7,79;0;0;0;44,11
11 de jan. de 2026 05:20:32 GMT-8;25354658381;Pedido;701-3631913-1575444;QN-J7OR-ET9L;Nem Silenciadas, nem Iguais: O Papel Singular da Mulher nas Escrituras, sem Distorções Ideológicas;1;amazon.com.br;Boleto;Vendedor;São Lourenço;MG;37470;49,9;0;0;0;0;-7,49;0;0;0;42,41
11 de jan. de 2026 05:26:40 GMT-8;25354158981;Pedido;701-2657963-7397806;9,78655E+12;Meditações em Provérbios: Sabedoria Para uma Vida Teocêntrica (Volume 2);1;amazon.com.br;Elo;Vendedor;São José do Rio Preto;SP;15047;89,9;0;0;0;0;-13,49;0;0;0;76,41
11 de jan. de 2026 05:27:26 GMT-8;25354968201;Pedido;702-5177470-6653815;QN-J7OR-ET9L;Nem Silenciadas, nem Iguais: O Papel Singular da Mulher nas Escrituras, sem Distorções Ideológicas;1;amazon.com.br;Crédito Mastercard e outros;Vendedor;Hortolândia;SP;13183;49,9;0;0;0;0;-7,49;0;0;0;42,41
11 de jan. de 2026 05:36:29 GMT-8;25354968201;Pedido;701-7901533-7653839;698923;Orando as promessas de Deus: Uma promessa de Deus para cada dia do ano;1;amazon.com.br;Crédito Mastercard e outros;Vendedor;Magé;Rio de Janeiro;25902;51,9;0;0;0;0;-7,79;0;0;0;44,11
11 de jan. de 2026 05:36:51 GMT-8;25354968201;Pedido;702-1115467-7933850;9,78655E+12;Meditações em Provérbios: Sabedoria Para uma Vida Teocêntrica (Volume 2);1;amazon.com.br;Crédito Mastercard e outros;Vendedor;Joinville;SC;89228;89,9;0;0;0;0;-13,49;0;0;0;76,41
11 de jan. de 2026 06:02:29 GMT-8;25296870171;Pedido;702-4968650-3548204;698883;Mães da aliança 2026: Orando pelos filhos com base nas promessas de Deus;1;amazon.com.br;Visa Crédito;Vendedor;Salvador;BA;40748;99,9;0;0;0;0;-14,99;0;0;0;84,91
11 de jan. de 2026 06:36:28 GMT-8;25354968201;Pedido;702-4367032-6249002;Prod 1085;O Talão de Cheques do Banco da Fé: Para saques diários das ricas promessas de Deus;1;amazon.com.br;Crédito Mastercard e outros;Vendedor;Montes Claros;MG;39403;49,9;0;0;0;0;-7,49;0;0;0;42,41
11 de jan. de 2026 06:50:05 GMT-8;25296870171;Pedido;701-4163272-3474651;Prod 1085;O Talão de Cheques do Banco da Fé: Para saques diários das ricas promessas de Deus;1;amazon.com.br;Visa Crédito;Vendedor;Ribeirão Preto;SP;14093;49,9;0;0;0;0;-7,49;0;0;0;42,41
11 de jan. de 2026 06:51:55 GMT-8;25354968201;Pedido;701-3440897-1971451;Prod 1085;O Talão de Cheques do Banco da Fé: Para saques diários das ricas promessas de Deus;1;amazon.com.br;Crédito Mastercard e outros;Vendedor;Brasília;DF;71680;49,9;0;0;0;0;-7,49;0;0;0;42,41
11 de jan. de 2026 06:52:49 GMT-8;25354658381;Pedido;701-0799016-3703445;9,78655E+12;Meditações em Provérbios: Sabedoria Para uma Vida Teocêntrica (Volume 2);1;amazon.com.br;Boleto;Vendedor;Uberlândia;MG;38408;89,9;0;0;0;0;-13,49;0;0;0;76,41
11 de jan. de 2026 07:20:17 GMT-8;25354658381;Pedido;701-9514336-5460207;Prod 1085;O Talão de Cheques do Banco da Fé: Para saques diários das ricas promessas de Deus;1;amazon.com.br;Boleto;Vendedor;Limeira;SP;13482;49,9;0;0;0;0;-7,49;0;0;0;42,41
11 de jan. de 2026 07:21:11 GMT-8;25354968201;Pedido;701-8471748-2865800;Prod 1085;O Talão de Cheques do Banco da Fé: Para saques diários das ricas promessas de Deus;1;amazon.com.br;Crédito Mastercard e outros;Vendedor;Osasco;SP;6020;49,9;0;0;0;0;-7,49;0;0;0;42,41
11 de jan. de 2026 07:31:28 GMT-8;25354968201;Pedido;702-0373231-7545007;Prod 1085;O Talão de Cheques do Banco da Fé: Para saques diários das ricas promessas de Deus;1;amazon.com.br;Crédito Mastercard e outros;Vendedor;São Paulo;SP;5301;49,9;0;0;0;0;-7,49;0;0;0;42,41
11 de jan. de 2026 07:48:37 GMT-8;25354968201;Pedido;702-3629139-5605836;698923;Orando as promessas de Deus: Uma promessa de Deus para cada dia do ano;2;amazon.com.br;Crédito Mastercard e outros;Vendedor;Brasília;DF;71727;103,8;0;0;0;0;-15,58;0;0;0;88,22
11 de jan. de 2026 07:59:38 GMT-8;25354968201;Pedido;701-9462129-4623419;Prod 1085;O Talão de Cheques do Banco da Fé: Para saques diários das ricas promessas de Deus;1;amazon.com.br;Crédito Mastercard e outros;Vendedor;Rio de Janeiro;RJ;22241;49,9;0;0;0;0;-7,49;0;0;0;42,41
11 de jan. de 2026 09:33:30 GMT-8;25354968201;Pedido;702-7190719-6400222;698883;Mães da aliança 2026: Orando pelos filhos com base nas promessas de Deus;1;amazon.com.br;Crédito Mastercard e outros;Vendedor;Rio Verde;GO;75909;99,9;0;0;0;0;-14,99;0;0;0;84,91
11 de jan. de 2026 10:34:57 GMT-8;25354968201;Pedido;702-6452698-5373006;698883;Mães da aliança 2026: Orando pelos filhos com base nas promessas de Deus;1;amazon.com.br;Crédito Mastercard e outros;Vendedor;Tupã;SP;17603;99,9;0;0;0;0;-14,99;0;0;0;84,91
11 de jan. de 2026 11:17:36 GMT-8;25296870171;Pedido;702-9389002-3994600;Prod 466;Em busca do coração de Deus: Leituras Devocionais;1;amazon.com.br;Visa Crédito;Vendedor;Embu das Artes;SP;6845;30,9;0;0;0;0;-4,64;0;0;0;26,26
11 de jan. de 2026 16:07:16 GMT-8;25354968201;Pedido;701-8058185-7119407;698883;Mães da aliança 2026: Orando pelos filhos com base nas promessas de Deus;1;amazon.com.br;Crédito Mastercard e outros;Vendedor;São Bernardo do Campo;SP;9692;99,9;0;0;0;0;-14,99;0;0;0;84,91
11 de jan. de 2026 19:36:31 GMT-8;25354968201;Pedido;702-2483624-5709853;9,78655E+12;Meditações em Provérbios: Sabedoria Para uma Vida Teocêntrica (Volume 1);1;amazon.com.br;Crédito Mastercard e outros;Vendedor;Itapecerica da Serra;SP;6871;115,9;0;0;0;0;-19,13;0;0;0;96,77
11 de jan. de 2026 21:31:36 GMT-8;25354658381;Pedido;701-4722082-7201015;Prod 1085;O Talão de Cheques do Banco da Fé: Para saques diários das ricas promessas de Deus;1;amazon.com.br;Boleto;Vendedor;São Paulo;SP;5795;49,9;0;0;0;0;-7,49;0;0;0;42,41
11 de jan. de 2026 23:11:22 GMT-8;25354658381;Pedido;701-7789126-1905048;698923;Orando as promessas de Deus: Uma promessa de Deus para cada dia do ano;2;amazon.com.br;Boleto;Vendedor;Porto Acre;AC;69927;103,8;37,49;0;0;0;-15,58;0;0;0;125,71
12 de jan. de 2026 03:17:31 GMT-8;25354658381;Pedido;702-3943678-4057827;698883;Mães da aliança 2026: Orando pelos filhos com base nas promessas de Deus;1;amazon.com.br;Boleto;Vendedor;São Paulo;SP;4851;99,9;0;0;0;0;-14,99;0;0;0;84,91
12 de jan. de 2026 03:17:31 GMT-8;25354658381;Pedido;702-3943678-4057827;9,78655E+12;Meditações em Provérbios: Sabedoria Para uma Vida Teocêntrica (Volume 2);1;amazon.com.br;Boleto;Vendedor;São Paulo;SP;4851;89,9;0;0;0;0;-13,49;0;0;0;76,41
12 de jan. de 2026 03:40:05 GMT-8;25354968201;Pedido;701-7879295-3529024;QN-J7OR-ET9L;Nem Silenciadas, nem Iguais: O Papel Singular da Mulher nas Escrituras, sem Distorções Ideológicas;1;amazon.com.br;Crédito Mastercard e outros;Vendedor;Recife;PE;52011;49,9;21;0;0;0;-7,49;0;0;0;63,41
12 de jan. de 2026 04:09:48 GMT-8;25354658381;Pedido;702-9139597-7572216;Prod 1085;O Talão de Cheques do Banco da Fé: Para saques diários das ricas promessas de Deus;1;amazon.com.br;Boleto;Vendedor;Itajaí;SC;88308;49,9;0;0;0;0;-7,49;0;0;0;42,41
12 de jan. de 2026 04:10:22 GMT-8;25354658381;Pedido;702-3776468-4033038;VA-5N7A-ZMX7;Bíblia Trindade - Marrom - Heziom - Letra Grande;1;amazon.com.br;Boleto;Amazon;Governador Valadares;MG;35044;109,9;0;0;0;0;-18,14;-14,05;0;0;77,71
12 de jan. de 2026 04:48:41 GMT-8;25354158981;Pedido;701-7164999-2495438;698883;Mães da aliança 2026: Orando pelos filhos com base nas promessas de Deus;1;amazon.com.br;Elo;Vendedor;Goiânia;Go;74310;99,9;0;0;0;0;-14,99;0;0;0;84,91
12 de jan. de 2026 05:02:12 GMT-8;25354968201;Pedido;701-0571406-0858612;698923;Orando as promessas de Deus: Uma promessa de Deus para cada dia do ano;2;amazon.com.br;Crédito Mastercard e outros;Vendedor;Brasília;DF;72255;103,8;0;0;0;0;-15,58;0;0;0;88,22
12 de jan. de 2026 05:10:51 GMT-8;25354658381;Pedido;702-6716522-9260211;698883;Mães da aliança 2026: Orando pelos filhos com base nas promessas de Deus;1;amazon.com.br;Boleto;Vendedor;Ferraz de Vasconcelos;Sp;8536;99,9;0;0;0;0;-14,99;0;0;0;84,91
12 de jan. de 2026 05:31:02 GMT-8;25354968201;Pedido;702-3017153-6490667;9,78655E+12;Meditações em Provérbios: Sabedoria Para uma Vida Teocêntrica (Volume 2);1;amazon.com.br;Crédito Mastercard e outros;Vendedor;Rio de Janeiro;Rio de Janeiro;21321;89,9;0;0;0;0;-13,49;0;0;0;76,41
12 de jan. de 2026 05:31:37 GMT-8;25296870171;Pedido;701-2577608-7696206;698883;Mães da aliança 2026: Orando pelos filhos com base nas promessas de Deus;1;amazon.com.br;Visa Crédito;Vendedor;João Pessoa;PB;58015;99,9;0;0;0;0;-14,99;0;0;0;84,91
12 de jan. de 2026 05:47:10 GMT-8;25354968201;Pedido;701-9633329-4625058;9,78655E+12;Meditações em Provérbios: Sabedoria Para uma Vida Teocêntrica (Volume 2);1;amazon.com.br;Crédito Mastercard e outros;Vendedor;Vila Velha;ES;29101;89,9;0;0;0;0;-13,49;0;0;0;76,41
12 de jan. de 2026 06:12:40 GMT-8;25354658381;Pedido;701-7782124-0061048;9,78655E+12;Meditações em Provérbios: Sabedoria Para uma Vida Teocêntrica (Volume 2);1;amazon.com.br;Boleto;Vendedor;Curitiba;PR;80240;89,9;0;0;0;0;-13,49;0;0;0;76,41
12 de jan. de 2026 06:34:04 GMT-8;25407604841;Pedido;702-9840709-7950655;9,78655E+12;Meditações em Provérbios: Sabedoria Para uma Vida Teocêntrica (Volume 2);1;amazon.com.br;Visa Crédito;Vendedor;Caruaru;PE;55016;89,9;0;0;0;0;-13,49;0;0;0;76,41
12 de jan. de 2026 06:44:22 GMT-8;25354968201;Pedido;701-8206469-0398603;698883;Mães da aliança 2026: Orando pelos filhos com base nas promessas de Deus;1;amazon.com.br;Crédito Mastercard e outros;Vendedor;Niterói;RJ;24230;99,9;0;0;0;0;-14,99;0;0;0;84,91
12 de jan. de 2026 07:17:50 GMT-8;25354968201;Pedido;701-3298362-3349818;698883;Mães da aliança 2026: Orando pelos filhos com base nas promessas de Deus;1;amazon.com.br;Crédito Mastercard e outros;Vendedor;Praia Grande;SP;11701;99,9;0;0;0;0;-14,99;0;0;0;84,91
12 de jan. de 2026 07:26:23 GMT-8;25354658381;Pedido;702-5227374-4893063;698883;Mães da aliança 2026: Orando pelos filhos com base nas promessas de Deus;1;amazon.com.br;Boleto;Vendedor;Goiânia;GO;74605;99,9;0;0;0;0;-14,99;0;0;0;84,91
12 de jan. de 2026 07:27:21 GMT-8;25354968201;Pedido;701-9800086-5198621;9,78655E+12;Bíblia Solas Reformata;1;amazon.com.br;Crédito Mastercard e outros;Vendedor;Ribeirão das Neves;MG;33860;96;0;0;0;0;-14,4;0;0;0;81,6
12 de jan. de 2026 07:38:22 GMT-8;25354658381;Pedido;701-5278636-4763441;698883;Mães da aliança 2026: Orando pelos filhos com base nas promessas de Deus;1;amazon.com.br;Boleto;Vendedor;Barretos;SP;14784;99,9;0;0;0;0;-14,99;0;0;0;84,91
12 de jan. de 2026 07:47:37 GMT-8;25354968201;Pedido;702-1249980-6957838;IC-TMI3-JLUD;Bíblia Solas Reformata;1;amazon.com.br;Crédito Mastercard e outros;Amazon;Belo Horizonte;MG;30610;109,9;0;0;0;0;-18,14;-14,05;0;0;77,71
12 de jan. de 2026 07:52:47 GMT-8;25354968201;Pedido;702-9801645-6521844;698883;Mães da aliança 2026: Orando pelos filhos com base nas promessas de Deus;1;amazon.com.br;Crédito Mastercard e outros;Vendedor;Jundiaí;SP;13219;99,9;0;0;0;0;-14,99;0;0;0;84,91
12 de jan. de 2026 08:11:44 GMT-8;25354658381;Pedido;701-8056011-5806663;698793;A fé na era da Ilusão: Vivendo em Santidade em uma Geração que Normalizou o Pecado;1;amazon.com.br;Boleto;Vendedor;Guarujá;SP;11453;53,9;0;0;0;0;-8,09;0;0;0;45,81
12 de jan. de 2026 10:19:56 GMT-8;25354968201;Serviços de Envio;702-6643592-0149861;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-12,85;0;-12,85
12 de jan. de 2026 10:19:56 GMT-8;25354968201;Serviços de Envio;702-6643592-0149861;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
12 de jan. de 2026 10:19:57 GMT-8;25354968201;Serviços de Envio;702-1458456-8219438;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
12 de jan. de 2026 10:19:57 GMT-8;25354968201;Serviços de Envio;702-1458456-8219438;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
12 de jan. de 2026 10:19:57 GMT-8;25354968201;Serviços de Envio;702-8705933-4174661;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-6,5;0;-6,5
12 de jan. de 2026 10:19:57 GMT-8;25354968201;Serviços de Envio;702-8705933-4174661;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
12 de jan. de 2026 10:19:58 GMT-8;25354968201;Serviços de Envio;702-8609349-0838627;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
12 de jan. de 2026 10:19:58 GMT-8;25354968201;Serviços de Envio;702-8609349-0838627;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
12 de jan. de 2026 10:19:58 GMT-8;25354968201;Serviços de Envio;702-1572172-6321061;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
12 de jan. de 2026 10:19:58 GMT-8;25354968201;Serviços de Envio;702-1572172-6321061;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
12 de jan. de 2026 10:20:01 GMT-8;25354968201;Serviços de Envio;701-7751036-0214636;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
12 de jan. de 2026 10:20:01 GMT-8;25354968201;Serviços de Envio;701-7751036-0214636;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
12 de jan. de 2026 10:20:02 GMT-8;25354968201;Serviços de Envio;701-5501302-2014656;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-12,85;0;-12,85
12 de jan. de 2026 10:20:02 GMT-8;25354968201;Serviços de Envio;701-5501302-2014656;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
12 de jan. de 2026 10:20:02 GMT-8;25354968201;Serviços de Envio;701-8944586-6055459;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
12 de jan. de 2026 10:20:02 GMT-8;25354968201;Serviços de Envio;701-8944586-6055459;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
12 de jan. de 2026 10:20:02 GMT-8;25354968201;Serviços de Envio;702-2954874-3306639;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
12 de jan. de 2026 10:20:02 GMT-8;25354968201;Serviços de Envio;702-2954874-3306639;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
12 de jan. de 2026 10:20:03 GMT-8;25354968201;Serviços de Envio;701-5630096-5875440;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
12 de jan. de 2026 10:20:03 GMT-8;25354968201;Serviços de Envio;701-5630096-5875440;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
12 de jan. de 2026 10:20:04 GMT-8;25354968201;Serviços de Envio;702-1615719-2561843;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-12,85;0;-12,85
12 de jan. de 2026 10:20:04 GMT-8;25354968201;Serviços de Envio;702-1615719-2561843;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
12 de jan. de 2026 10:20:04 GMT-8;25354968201;Serviços de Envio;701-5755365-4258659;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
12 de jan. de 2026 10:20:04 GMT-8;25354968201;Serviços de Envio;701-5755365-4258659;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
12 de jan. de 2026 10:20:04 GMT-8;25354968201;Serviços de Envio;701-4653808-2191432;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
12 de jan. de 2026 10:20:04 GMT-8;25354968201;Serviços de Envio;701-4653808-2191432;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
12 de jan. de 2026 10:20:05 GMT-8;25354968201;Serviços de Envio;701-7058998-2201033;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-6,5;0;-6,5
12 de jan. de 2026 10:20:05 GMT-8;25354968201;Serviços de Envio;701-7058998-2201033;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
